temperature,humidity,pressure,altitude,absolute_orientation[0],absolute_orientation[1],absolute_orientation[2],angular_velocity[0],angular_velocity[1],angular_velocity[2],linear_acceleration[0],linear_acceleration[1],linear_acceleration[2],acceleration_magnitude,angular_velocity_magnitude,pitch,roll,jerk[0],jerk[1],jerk[2],jerk_magnitude
0.0,0.0,0.0,0.0,359.87,-7.37,102.87,-0.06,-0.19,-0.13,0.0,-0.02,-0.02,0.0282842712474619,0.23790754506740638,-0.7853981633974483,-3.141592653589793,0.5,0.4999999999999999,-0.5,0.8660254037844386
0.0,0.0,0.0,0.0,359.87,-7.37,102.87,0.06,-0.06,-0.06,-0.01,0.03,-0.08,0.08602325267042626,0.10392304845413264,0.3562294761518725,3.017237659043032,-0.5,2.5,-3.0,3.9370039370059056
0.0,0.0,0.0,0.0,359.87,-7.37,102.87,-0.19,-0.19,-0.13,0.0,-0.05,-0.03,0.05830951894845301,0.298496231131986,-1.0303768265243125,-3.141592653589793,0.5,-4.0,2.5,4.743416490252569
0.0,0.0,0.0,0.0,359.87,-7.37,102.87,-0.25,-0.25,-0.06,0.02,-0.02,-0.01,0.030000000000000002,0.3586084215408221,-0.7297276562269663,-2.0344439357957027,1.0,1.5,0.9999999999999998,2.0615528128088303
0.0,0.0,0.0,0.0,359.87,-7.37,102.87,-0.13,-0.25,-0.13,0.04,-0.02,0.01,0.0458257569495584,0.31032241298365804,-0.4516334410795318,-1.3258176636680326,1.0,0.0,1.0,1.4142135623730951
0.0,0.0,0.0,0.0,359.87,-7.37,102.87,-0.37,-0.06,0.0,-0.03,-0.05,-0.03,0.06557438524302,0.3748332962798262,-0.8671573754901614,2.356194490192345,-3.5000000000000004,-1.5,-2.0,4.301162633521314
0.0,0.0,0.0,0.0,359.87,-7.37,102.87,-0.13,0.13,-0.13,-0.02,-0.02,0.02,0.034641016151377546,0.22516660498395408,-0.6154797086703874,0.7853981633974483,0.4999999999999999,1.5,2.5,2.958039891549808
0.0,0.0,0.0,0.0,359.87,-7.37,102.87,-0.19,0.13,-0.06,0.0,-0.02,0.03,0.03605551275463989,0.23790754506740638,-0.5880026035475676,-0.0,1.0,0.0,0.4999999999999999,1.118033988749895
0.0,0.0,0.0,0.0,354.75,-3.06,37.63,170.06,-27.44,15.06,0.03,-0.82,0.08,0.8244392033376384,172.916629622486,-1.466975791397098,-0.3587706702705722,1.5,-39.99999999999999,2.5,40.106109260310944
0.0,0.0,0.0,0.0,353.69,-2.37,29.75,150.94,-28.25,24.19,0.91,-1.39,1.93,2.5465859498552175,155.45450202551228,-0.5773779617816194,-0.4405908989644074,44.0,-28.499999999999996,92.49999999999999,106.32262224004823
0.0,0.0,0.0,0.0,352.19,-1.75,22.5,139.5,-21.87,30.19,1.59,1.3,0.82,2.2114474897677314,144.39523191573883,0.6283988971623201,-1.094649368774729,34.0,134.5,-55.49999999999999,149.42054744913767
0.0,0.0,0.0,0.0,350.75,-1.25,15.56,149.87,-16.37,22.37,1.73,2.62,1.33,3.409721396243394,152.4119768915816,0.8763235558419977,-0.9153801082018591,6.999999999999995,66.0,25.500000000000007,71.10028129339574
0.0,0.0,0.0,0.0,349.69,-0.75,7.75,183.75,-13.5,20.06,0.61,3.05,0.0,3.1104019032915984,185.3340662155773,1.373400766945016,-1.5707963267948966,-56.00000000000001,21.499999999999986,-66.5,89.55724426309689
0.0,0.0,0.0,0.0,348.62,-0.13,-2.0,227.62,-16.44,26.19,1.14,3.1,1.29,3.5459413418724233,229.71080536187236,1.0638660040655874,-0.7237479927581892,26.499999999999996,2.5000000000000133,64.5,69.77642868476431
0.0,0.0,0.0,0.0,347.44,0.31,-11.88,41.75,22.62,13.81,9.87,-3.42,7.7,12.977029706369636,49.45142060649017,-0.26669278736947866,-0.9082818495404572,436.49999999999994,-326.0,320.5,632.0826686439045
0.0,0.0,0.0,0.0,346.5,0.19,-13.88,-25.25,20.25,5.25,0.49,0.31,3.03,3.0849797406141906,32.79005184503373,0.10065676961042815,-0.1603281469982629,-468.99999999999994,186.5,-233.5,556.1164446408683
