temperature,humidity,pressure,altitude,absolute_orientation[0],absolute_orientation[1],absolute_orientation[2],angular_velocity[0],angular_velocity[1],angular_velocity[2],linear_acceleration[0],linear_acceleration[1],linear_acceleration[2],acceleration_magnitude,angular_velocity_magnitude,pitch,roll,jerk[0],jerk[1],jerk[2],jerk_magnitude,fall
0.0,0.0,0.0,0.0,188.62,-7.75,-103.31,0.13,-0.06,-0.37,-0.14,-0.34,-0.07,0.374299345444258,0.3967366884975474,-1.1393547753950326,2.0344439357957027,-3.5000000000000004,-4.500000000000001,-1.0000000000000002,5.787918451395114,0
0.0,0.0,0.0,0.0,188.62,-7.75,-103.37,-0.25,0.31,0.69,-0.02,-0.28,-0.04,0.2835489375751565,0.7966806135459805,-1.4124149248362254,2.677945044588987,6.0,3.0,1.5000000000000002,6.87386354243376,0
0.0,0.0,0.0,0.0,188.62,-7.75,-103.37,-0.56,0.13,0.75,0.09,-0.22,0.0,0.2376972864800942,0.944986772394196,-1.182477608622431,-1.5707963267948966,5.5,3.0000000000000013,2.0,6.576473218982954,0
0.0,0.0,0.0,0.0,188.62,-7.75,-103.37,-0.19,0.13,0.0,0.11,-0.15,0.02,0.187082869338697,0.2302172886644267,-0.930274014115472,-1.3909428270024184,1.0000000000000002,3.5000000000000004,1.0,3.774917217635376,0
0.0,0.0,0.0,0.0,188.56,-7.75,-103.37,0.19,-0.13,-0.31,-0.05,-0.23,-0.03,0.2372762103540934,0.3861346915261565,-1.3225078073224157,2.1112158270654806,-8.0,-4.000000000000001,-2.5,9.287087810503357,0
0.0,0.0,0.0,0.0,188.62,-7.75,-103.37,0.0,0.0,-0.06,-0.03,-0.24,0.03,0.2437211521390788,0.06,-1.3958272811292078,0.7853981633974483,1.0000000000000002,-0.499999999999999,3.0,3.2015621187164243,0
0.0,0.0,0.0,0.0,188.62,-7.75,-103.37,0.13,-0.19,0.06,0.08,-0.2,-0.04,0.2190890230020664,0.2379075450674063,-1.1502619915109316,-2.0344439357957027,5.5,1.999999999999999,-3.5000000000000004,6.819090848492928,0
0.0,0.0,0.0,0.0,188.62,-7.75,-103.37,0.06,0.06,-0.19,-0.04,-0.21,0.06,0.2220360331117451,0.2080865204668481,-1.2400259670535836,0.5880026035475676,-6.0,-0.499999999999999,5.0,7.826237921249264,0
0.0,0.0,0.0,0.0,188.62,-7.75,-103.37,0.06,-0.31,-0.31,0.16,-0.18,-0.12,0.2690724809414742,0.4424929377967517,-0.7328151017865066,-2.214297435588181,10.0,1.5,-9.0,13.536986370680884,0
0.0,0.0,0.0,0.0,188.62,-7.75,-103.37,0.13,-0.44,-1.06,0.16,-0.17,0.06,0.241039415863879,1.1550324670761425,-0.7828163963311111,-1.2120256565243244,0.0,0.499999999999999,9.0,9.013878188659971,1
0.0,0.0,0.0,0.0,2.69,-3.94,97.0,23.81,-0.75,-25.12,-0.08,-1.23,-0.65,1.3934848402476434,34.61925764657584,-1.0815326235410372,3.019131596172452,-12.0,-53.0,-35.5,64.90955245570562,1
0.0,0.0,0.0,0.0,3.19,-3.56,95.62,33.06,2.81,16.62,0.75,7.7,-3.41,8.4546200387717,37.10908379359426,1.1450836587417794,-2.9250982926695897,41.5,446.5,-138.0,469.1785374460345,1
0.0,0.0,0.0,0.0,3.31,-3.62,94.94,25.25,4.0,-1.87,2.83,-3.51,-0.02,4.508813591178948,25.63316991712106,-0.8922330175978457,-1.5778633469528702,104.0,-560.5,169.5,594.7322927166474,1
0.0,0.0,0.0,0.0,3.62,-3.56,94.62,1.81,4.5,1.69,0.63,-2.29,0.36,2.4022073182804187,5.136360579242855,-1.2639467654215435,-1.0516502125483738,-110.0,60.99999999999999,19.0,127.20849028268512,1
0.0,0.0,0.0,0.0,3.94,-3.56,94.62,2.0,6.87,0.56,-1.9,-0.93,-0.13,2.119386703742382,7.177081579583724,-0.454269690187318,1.6391109086345366,-126.5,67.99999999999999,-24.5,145.6931707390569,1
0.0,0.0,0.0,0.0,4.37,-3.56,94.62,1.62,10.88,0.0,-1.61,-0.36,0.26,1.6701197561851666,10.999945454410218,-0.2172585219052634,1.410687929278683,14.499999999999991,28.500000000000004,19.5,37.45330426010501,1
0.0,0.0,0.0,0.0,4.94,-3.56,94.62,0.81,12.5,0.13,-0.06,0.07,0.53,0.5379591062525106,12.526891074803835,0.1304914346124384,0.1127276115903775,77.5,21.5,13.5,81.55213056689567,1
0.0,0.0,0.0,0.0,5.62,-3.5,94.62,0.62,13.88,1.75,-0.35,0.06,0.49,0.6051446108162907,14.003617389803251,0.0993130291756377,0.6202494859828215,-14.499999999999998,-0.5000000000000004,-2.0000000000000018,14.645818515876808,1
0.0,0.0,0.0,0.0,6.31,-3.56,94.62,2.44,15.25,0.75,-0.56,0.45,0.23,0.7543208866258444,15.462166730442403,0.6392118589499164,1.181087755452031,-10.500000000000004,19.5,-13.0,25.68073207679252,1
0.0,0.0,0.0,0.0,7.12,-3.5,94.56,1.56,17.87,1.31,-0.74,0.16,0.47,0.8911228871485682,17.985733234983776,0.1805277271059824,1.004941999686837,-8.999999999999996,-14.500000000000002,11.999999999999998,20.862646045025063,1
0.0,0.0,0.0,0.0,8.0,-3.5,94.56,2.31,18.06,1.06,-0.07,0.02,0.37,0.377094152699296,18.23796315381737,0.0530620488562252,0.1869792699189111,33.49999999999999,-7.000000000000001,-4.999999999999999,34.58684721104252,0
0.0,0.0,0.0,0.0,356.06,-6.25,96.0,0.44,0.13,0.13,-0.17,0.01,-0.02,0.1714642819948224,0.4768647607026545,0.0583542969555077,1.687905071361761,-5.0,-0.5,-19.5,20.137030565602267,0
