temperature,humidity,pressure,altitude,absolute_orientation[0],absolute_orientation[1],absolute_orientation[2],angular_velocity[0],angular_velocity[1],angular_velocity[2],linear_acceleration[0],linear_acceleration[1],linear_acceleration[2],acceleration_magnitude,angular_velocity_magnitude,pitch,roll,jerk[0],jerk[1],jerk[2],jerk_magnitude
0.0,0.0,0.0,0.0,186.19,-7.25,154.31,-45.56,-16.31,-10.06,-0.39,2.85,-2.33,3.701823874794694,49.42603868407825,0.8786699601025074,2.9757480820634217,-46.0,166.5,-62.5,183.6967609948526
0.0,0.0,0.0,0.0,185.19,-7.81,156.12,-36.19,-16.87,-11.5,1.24,3.81,-0.43,4.029714630094791,41.55193136305459,1.2390541865763127,-1.9045944910457249,81.5,48.0,95.0,134.05689090830057
0.0,0.0,0.0,0.0,184.81,-8.19,157.25,-18.25,-7.5,2.06,0.0,1.92,-2.82,3.41156855419908,19.838248410583027,0.5977583915930821,-3.141592653589793,-62.0,-94.5,-119.49999999999999,164.48252186782642
0.0,0.0,0.0,0.0,185.12,-8.44,157.94,-10.0,0.06,11.06,0.9,1.21,-1.08,1.8548584851680734,14.910640495967971,0.7106688705661754,-2.44685437739309,45.0,-35.5,86.99999999999999,104.183731935461
0.0,0.0,0.0,0.0,185.5,-8.81,158.5,-10.19,-8.0,6.25,0.97,0.58,0.34,1.1802118453904789,14.383970244685575,0.5137392036986268,-1.2336623706176593,3.4999999999999973,-31.5,71.0,77.75281345391947
0.0,0.0,0.0,0.0,346.5,-7.37,92.75,44.38,17.56,22.62,-0.51,1.09,1.79,2.1569190990855454,52.81668675712251,0.5297880207934713,0.277561651759024,-74.0,25.500000000000007,72.5,106.68879978704419
0.0,0.0,0.0,0.0,347.5,-7.56,90.19,53.69,16.62,-7.06,-0.29,0.42,1.79,1.8613436007357695,56.64524781479908,0.2276034741990688,0.1606156168958384,11.000000000000002,-33.50000000000001,0.0,35.25975042452797
0.0,0.0,0.0,0.0,349.0,-7.06,87.62,53.06,16.06,-7.0,-0.74,0.42,1.35,1.5957756734578956,55.877430148495556,0.26633236235803787,0.5014203319791721,-22.5,0.0,-21.999999999999996,31.468237955119122
0.0,0.0,0.0,0.0,350.06,-7.12,85.19,52.38,17.06,0.31,0.0,0.09,0.29,0.30364452901377953,55.089056081947895,0.30092023436042514,-0.0,37.0,-16.499999999999996,-53.0,66.71019412353706
0.0,0.0,0.0,0.0,351.31,-6.87,82.69,54.75,12.69,-7.87,0.41,0.67,0.55,0.9589056262218926,56.74976211403886,0.7735971765532161,-0.6405856651585092,20.5,29.000000000000004,13.000000000000004,37.818646194701365
0.0,0.0,0.0,0.0,352.31,-6.81,80.25,51.38,12.75,-3.25,0.41,0.05,0.69,0.8041765975207186,53.03799958520306,0.0622155272346772,-0.5361460220122347,0.0,-31.0,6.999999999999995,31.780497164141405
0.0,0.0,0.0,0.0,353.25,-6.56,77.94,46.69,7.69,-7.12,-0.01,1.13,2.96,3.1683749778080244,47.851714702819166,0.364679302136963,0.0033783655254928965,-21.0,53.99999999999999,113.5,127.43331589502017
0.0,0.0,0.0,0.0,354.0,-6.44,76.06,36.44,9.5,-3.25,0.08,-0.28,1.2,1.2348279232346504,37.79796423089476,-0.22874176466843885,-0.06656816377582381,4.5,-70.5,-88.0,112.84724188034016
0.0,0.0,0.0,0.0,354.75,-6.12,74.5,32.81,4.06,-10.75,0.11,0.49,1.21,1.310076333653883,34.76409354492074,0.38334417561755435,-0.09065988720074512,1.5,38.5,0.5000000000000004,38.532453853861945
0.0,0.0,0.0,0.0,355.37,-6.0,73.06,29.5,6.06,-4.19,0.33,-0.09,1.65,1.685081600398034,30.40607998410844,-0.053435302019298435,-0.19739555984988078,11.000000000000002,-28.999999999999996,21.999999999999996,38.02630668366308
0.0,0.0,0.0,0.0,355.87,-5.81,71.75,25.62,4.81,-2.44,-0.01,0.88,0.97,1.3097327971765844,26.181560304916893,0.7367613957543945,0.010308913146243284,-17.0,48.5,-33.99999999999999,61.621830547298735
0.0,0.0,0.0,0.0,348.75,-4.94,66.37,-0.13,0.0,0.06,-0.01,0.09,-0.05,0.10344080432788601,0.14317821063276354,1.055329786301803,2.9441970937399127,0.0,-39.5,-51.0,64.5077514722068
0.0,0.0,0.0,0.0,348.75,-4.94,66.37,-0.13,0.13,0.0,-0.02,0.09,-0.06,0.11,0.18384776310850237,0.9582415884555577,2.819842099193151,-0.5,0.0,-0.4999999999999997,0.7071067811865474
0.0,0.0,0.0,0.0,348.75,-4.94,66.37,0.0,-0.06,0.13,-0.03,-0.03,0.0,0.042426406871192854,0.14317821063276354,-0.7853981633974483,1.5707963267948966,-0.4999999999999999,-6.0,3.0,6.726812023536855
0.0,0.0,0.0,0.0,348.75,-4.94,66.37,0.0,0.06,0.0,-0.05,-0.14,0.04,0.15394804318340652,0.06,-1.141833729661717,0.8960553845713439,-1.0000000000000002,-5.500000000000001,2.0,5.93717104351896
0.0,0.0,0.0,0.0,348.75,-4.94,66.37,0.13,0.0,0.0,-0.02,-0.05,0.0,0.05385164807134505,0.13,-1.1902899496825317,1.5707963267948966,1.5,4.5,-2.0,5.1478150704935
0.0,0.0,0.0,0.0,348.75,-4.94,66.37,-0.13,-0.06,-0.06,-0.02,0.06,-0.04,0.07483314773547883,0.15524174696260024,0.9302740141154721,2.677945044588987,0.0,5.5,-2.0,5.852349955359813
0.0,0.0,0.0,0.0,348.75,-4.94,66.37,-0.31,0.06,0.06,-0.02,0.09,-0.04,0.1004987562112089,0.32140317359976395,1.109628587792846,2.677945044588987,0.0,1.5,0.0,1.5
0.0,0.0,0.0,0.0,348.75,-4.94,66.37,-0.13,0.0,0.0,-0.05,-0.03,0.0,0.05830951894845301,0.13,-0.5404195002705842,1.5707963267948966,-1.5,-6.0,2.0,6.5
0.0,0.0,0.0,0.0,348.75,-4.94,66.37,-0.13,-0.06,-0.06,-0.03,-0.06,0.02,0.06999999999999999,0.15524174696260024,-1.029696800837751,0.982793723247329,1.0000000000000002,-1.5,1.0,2.0615528128088303
0.0,0.0,0.0,0.0,348.75,-4.94,66.37,0.19,-0.13,0.0,-0.02,-0.06,0.01,0.06403124237432849,0.23021728866442678,-1.2140629382808028,1.1071487177940904,0.4999999999999999,0.0,-0.5,0.7071067811865475
0.0,0.0,0.0,0.0,348.75,-4.94,66.37,0.13,-0.06,0.06,-0.02,0.05,-0.01,0.05477225575051661,0.15524174696260024,1.1502619915109316,2.0344439357957027,0.0,5.5,-1.0,5.5901699437494745
0.0,0.0,0.0,0.0,348.75,-4.94,66.37,-0.19,-0.06,0.06,-0.02,0.08,-0.04,0.09165151389911681,0.2080865204668481,1.0610566479633896,2.677945044588987,0.0,1.5,-1.5,2.1213203435596424
0.0,0.0,0.0,0.0,348.75,-4.94,66.37,0.0,0.13,-0.06,-0.01,0.1,-0.05,0.11224972160321825,0.14317821063276354,1.0992585722264046,2.9441970937399127,0.5,1.0000000000000002,-0.5000000000000001,1.2247448713915892
0.0,0.0,0.0,0.0,348.75,-4.94,66.37,-0.19,0.13,-0.06,-0.03,-0.01,0.01,0.033166247903554,0.23790754506740638,-0.30627736916966947,1.2490457723982544,-0.9999999999999998,-5.5,3.0,6.34428877022476
0.0,0.0,0.0,0.0,348.75,-4.94,66.37,0.0,-0.13,0.06,-0.03,-0.09,0.03,0.09949874371066199,0.14317821063276354,-1.1302856637901981,0.7853981633974483,0.0,-4.0,0.9999999999999998,4.123105625617661
0.0,0.0,0.0,0.0,348.75,-4.94,66.37,-0.13,-0.06,-0.13,-0.01,-0.05,-0.02,0.05477225575051661,0.19339079605813717,-1.1502619915109316,2.677945044588987,0.9999999999999998,1.9999999999999996,-2.5,3.3541019662496843
0.0,0.0,0.0,0.0,348.75,-4.94,66.37,-0.13,0.0,0.06,-0.05,-0.07,0.0,0.08602325267042628,0.14317821063276354,-0.9505468408120752,1.5707963267948966,-2.0,-1.0000000000000002,1.0,2.449489742783178
0.0,0.0,0.0,0.0,348.75,-4.94,66.37,0.0,0.19,0.0,-0.05,0.01,-0.07,0.08660254037844388,0.19,0.11572820588931271,2.5213431676069717,0.0,4.0,-3.5000000000000004,5.315072906367325
0.0,0.0,0.0,0.0,348.75,-4.94,66.37,0.0,-0.06,0.13,-0.03,0.04,-0.07,0.08602325267042626,0.14317821063276354,0.48362394264896114,2.7367008673047097,1.0000000000000002,1.5,0.0,1.8027756377319948
0.0,0.0,0.0,0.0,348.75,-4.94,66.37,0.0,0.0,0.0,-0.02,0.06,-0.1,0.11832159566199232,0.0,0.5318080969475675,2.9441970937399127,0.4999999999999999,0.9999999999999998,-1.5,1.8708286933869707
0.0,0.0,0.0,0.0,348.75,-4.94,66.37,-0.06,0.0,-0.06,-0.03,-0.06,0.0,0.0670820393249937,0.08485281374238571,-1.1071487177940904,1.5707963267948966,-0.4999999999999999,-6.0,5.0,7.826237921249264
0.0,0.0,0.0,0.0,348.75,-4.94,66.37,-0.06,0.13,-0.13,-0.05,-0.12,0.01,0.13038404810405296,0.19339079605813717,-1.1689948881241883,1.373400766945016,-1.0000000000000002,-3.0,0.5,3.2015621187164243
0.0,0.0,0.0,0.0,348.75,-4.94,66.37,-0.06,0.19,0.06,-0.02,-0.06,0.02,0.066332495807108,0.2080865204668481,-1.1302856637901981,0.7853981633974483,1.5,3.0,0.5,3.391164991562634
0.0,0.0,0.0,0.0,348.75,-4.94,66.37,0.06,0.06,0.13,-0.05,-0.04,-0.02,0.0670820393249937,0.15524174696260024,-0.6388651442354111,1.9513027039072615,-1.5,0.9999999999999998,-2.0,2.692582403567252
