temperature,humidity,pressure,altitude,absolute_orientation[0],absolute_orientation[1],absolute_orientation[2],angular_velocity[0],angular_velocity[1],angular_velocity[2],linear_acceleration[0],linear_acceleration[1],linear_acceleration[2],acceleration_magnitude,angular_velocity_magnitude,pitch,roll,jerk[0],jerk[1],jerk[2],jerk_magnitude
0.0,0.0,0.0,0.0,287.06,-5.12,89.69,-0.19,0.13,0.0,-0.04,0.07,-0.04,0.09000000000000001,0.23021728866442678,0.8911225078866528,2.356194490192345,1.5000000000000002,3.5000000000000004,-0.5000000000000001,3.8405728739343044
0.0,0.0,0.0,0.0,287.06,-5.12,89.69,-0.25,0.0,0.0,-0.06,0.08,-0.06,0.11661903789690602,0.25,0.7559694104239076,2.356194490192345,-0.9999999999999998,0.4999999999999997,-0.9999999999999998,1.4999999999999998
0.0,0.0,0.0,0.0,287.06,-5.12,89.69,-0.06,-0.13,0.0,-0.07,0.01,-0.06,0.09273618495495704,0.14317821063276354,0.10804285256575322,2.279422598922567,-0.5000000000000004,-3.5000000000000004,0.0,3.535533905932738
0.0,0.0,0.0,0.0,287.06,-5.12,89.69,-0.13,-0.13,0.0,-0.07,0.04,-0.04,0.09000000000000001,0.18384776310850237,0.4605539916813224,2.0899424410414196,0.0,1.5,0.9999999999999998,1.8027756377319946
0.0,0.0,0.0,0.0,287.06,-5.12,89.69,-0.13,0.0,0.0,-0.07,0.04,-0.06,0.1004987562112089,0.13,0.40935191937899723,2.279422598922567,0.0,0.0,-0.9999999999999998,0.9999999999999998
0.0,0.0,0.0,0.0,287.06,-5.12,89.69,0.06,0.06,-0.06,-0.03,0.11,-0.04,0.12083045973594572,0.10392304845413264,1.1441688336680205,2.498091544796509,2.0000000000000004,3.5000000000000004,0.9999999999999998,4.153311931459038
0.0,0.0,0.0,0.0,287.06,-5.12,89.69,0.0,0.06,-0.13,-0.07,0.02,-0.05,0.08831760866327848,0.14317821063276354,0.22843700176633053,2.191045812777718,-2.0000000000000004,-4.5,-0.5000000000000001,4.949747468305833
0.0,0.0,0.0,0.0,287.06,-5.12,89.69,0.06,0.0,0.0,-0.08,0.0,-0.03,0.08544003745317531,0.06,0.0,1.9295669970654687,-0.4999999999999997,-1.0,1.0000000000000002,1.5
0.0,0.0,0.0,0.0,287.06,-5.12,89.69,0.13,0.19,-0.06,-0.08,0.0,-0.07,0.1063014581273465,0.23790754506740638,0.0,2.289626326416521,0.0,0.0,-2.0000000000000004,2.0000000000000004
0.0,0.0,0.0,0.0,287.06,-5.12,89.69,0.06,0.13,0.13,-0.08,0.04,-0.07,0.11357816691600547,0.19339079605813717,0.3598997015795721,2.289626326416521,0.0,2.0,0.0,2.0
0.0,0.0,0.0,0.0,287.06,-5.12,89.69,-0.13,-0.19,0.13,-0.07,0.04,-0.06,0.1004987562112089,0.2643860813280457,0.40935191937899723,2.279422598922567,0.4999999999999997,0.0,0.5000000000000004,0.7071067811865477
